setup_code,setup_definition,high_lookback_days,leader,laggard,direction,setup_idx,setup_date,trigger_code,trigger_window_days,trigger_idx,trigger_date,horizon_day,laggard_abs_return,leader_abs_return,excess_return
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_1d_turn,1,3692,2020-09-02,2,-0.03241616623496901,-0.06335047555522078,0.030934309320251763
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_1d_turn,1,3692,2020-09-02,3,-0.05422200355969753,-0.10836961976941095,0.05414761620971342
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_1d_turn,1,3692,2020-09-02,4,-0.039009535937025164,-0.08217712156745316,0.043167585630427996
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_1d_turn,1,3692,2020-09-02,5,-0.05295174150230808,-0.10047542498446826,0.047523683482160184
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_2d_turn,2,3693,2020-09-03,1,-0.00554056433612693,-0.013326055941601411,0.007785491605474482
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_2d_turn,2,3693,2020-09-03,2,-0.0279520804481187,-0.060749575006834866,0.03279749455871617
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_2d_turn,2,3693,2020-09-03,3,-0.012317071429591264,-0.03315819228447947,0.020841120854888207
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_2d_turn,2,3693,2020-09-03,4,-0.026646535600576948,-0.05243376840004488,0.02578723279946793
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_2d_turn,2,3693,2020-09-03,5,-0.022058032676099182,-0.059009981316654025,0.036951948640554844
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_3d_turn,3,3693,2020-09-03,1,-0.00554056433612693,-0.013326055941601411,0.007785491605474482
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_3d_turn,3,3693,2020-09-03,2,-0.0279520804481187,-0.060749575006834866,0.03279749455871617
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_3d_turn,3,3693,2020-09-03,3,-0.012317071429591264,-0.03315819228447947,0.020841120854888207
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_3d_turn,3,3693,2020-09-03,4,-0.026646535600576948,-0.05243376840004488,0.02578723279946793
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3689,2020-08-28,T1_3d_turn,3,3693,2020-09-03,5,-0.022058032676099182,-0.059009981316654025,0.036951948640554844
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_1d_turn,1,3692,2020-09-02,1,-0.02702533752007752,-0.0507000513339374,0.023674713813859882
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_1d_turn,1,3692,2020-09-02,2,-0.03241616623496901,-0.06335047555522078,0.030934309320251763
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_1d_turn,1,3692,2020-09-02,3,-0.05422200355969753,-0.10836961976941095,0.05414761620971342
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_1d_turn,1,3692,2020-09-02,4,-0.039009535937025164,-0.08217712156745316,0.043167585630427996
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_1d_turn,1,3692,2020-09-02,5,-0.05295174150230808,-0.10047542498446826,0.047523683482160184
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_2d_turn,2,3693,2020-09-03,1,-0.00554056433612693,-0.013326055941601411,0.007785491605474482
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_2d_turn,2,3693,2020-09-03,2,-0.0279520804481187,-0.060749575006834866,0.03279749455871617
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_2d_turn,2,3693,2020-09-03,3,-0.012317071429591264,-0.03315819228447947,0.020841120854888207
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_2d_turn,2,3693,2020-09-03,4,-0.026646535600576948,-0.05243376840004488,0.02578723279946793
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_2d_turn,2,3693,2020-09-03,5,-0.022058032676099182,-0.059009981316654025,0.036951948640554844
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_3d_turn,3,3693,2020-09-03,1,-0.00554056433612693,-0.013326055941601411,0.007785491605474482
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_3d_turn,3,3693,2020-09-03,2,-0.0279520804481187,-0.060749575006834866,0.03279749455871617
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_3d_turn,3,3693,2020-09-03,3,-0.012317071429591264,-0.03315819228447947,0.020841120854888207
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_3d_turn,3,3693,2020-09-03,4,-0.026646535600576948,-0.05243376840004488,0.02578723279946793
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3691,2020-09-01,T1_3d_turn,3,3693,2020-09-03,5,-0.022058032676099182,-0.059009981316654025,0.036951948640554844
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_1d_turn,1,3888,2021-06-15,1,-0.007716336587165307,-0.0036523938381485266,-0.00406394274901678
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_1d_turn,1,3888,2021-06-15,2,-0.013861402436839643,0.00899890449317664,-0.022860306930016283
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_1d_turn,1,3888,2021-06-15,3,-0.029016655837773797,0.0010808976154557115,-0.03009755345322951
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_1d_turn,1,3888,2021-06-15,4,-0.0120442787134305,0.007302490631041492,-0.019346769344471992
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_1d_turn,1,3888,2021-06-15,5,-0.010090236470097103,0.01669226034490401,-0.02678249681500111
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_2d_turn,2,3892,2021-06-21,1,0.0019778641909060646,0.009321698100815956,-0.0073438339099098915
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_2d_turn,2,3892,2021-06-21,2,0.0,0.009815175083079275,-0.009815175083079275
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_2d_turn,2,3892,2021-06-21,3,0.009445722672664969,0.01605898153648111,-0.0066132588638161405
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_2d_turn,2,3892,2021-06-21,4,0.01673657309055976,0.014810329704650682,0.0019262433859090766
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_2d_turn,2,3892,2021-06-21,5,0.011866009012121426,0.02715199747806807,-0.015285988465946643
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_3d_turn,3,3894,2021-06-23,1,0.009445722672664969,0.006183118067014881,0.003262604605650088
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_3d_turn,3,3894,2021-06-23,2,0.01673657309055976,0.004946602848546533,0.011789970242013226
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_3d_turn,3,3894,2021-06-23,3,0.011866009012121426,0.017168312402873642,-0.005302303390752217
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_3d_turn,3,3894,2021-06-23,4,0.012043213098204664,0.02084913340056227,-0.008805920302357606
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3887,2021-06-14,T1_3d_turn,3,3894,2021-06-23,5,0.018211934322755585,0.019238474998888977,-0.0010265406761333917
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_1d_turn,1,3899,2021-06-30,1,0.004087791204708147,0.00039490907608463743,0.003692882128623509
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_1d_turn,1,3899,2021-06-30,2,0.008668616213323377,0.011878556596692125,-0.003209940383368748
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_1d_turn,1,3899,2021-06-30,3,0.0025227313418181296,0.01625180239302848,-0.013729071051210351
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_1d_turn,1,3899,2021-06-30,4,0.00571118345439392,0.01839615158623875,-0.012684968131844832
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_1d_turn,1,3899,2021-06-30,5,-0.001652077152763498,0.012245194578685448,-0.013897271731448946
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_2d_turn,2,3899,2021-06-30,1,0.004087791204708147,0.00039490907608463743,0.003692882128623509
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_2d_turn,2,3899,2021-06-30,2,0.008668616213323377,0.011878556596692125,-0.003209940383368748
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_2d_turn,2,3899,2021-06-30,3,0.0025227313418181296,0.01625180239302848,-0.013729071051210351
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_2d_turn,2,3899,2021-06-30,4,0.00571118345439392,0.01839615158623875,-0.012684968131844832
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_2d_turn,2,3899,2021-06-30,5,-0.001652077152763498,0.012245194578685448,-0.013897271731448946
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_3d_turn,3,3896,2021-06-25,1,-0.00479038937650611,0.012161551190565278,-0.01695194056707139
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_3d_turn,3,3896,2021-06-25,2,-0.0046161022594956025,0.015824254250862424,-0.020440356510358026
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_3d_turn,3,3896,2021-06-25,3,0.0014510752059513354,0.014221523919611068,-0.012770448713659732
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_3d_turn,3,3896,2021-06-25,4,0.005544798103123805,0.014622049204567444,-0.00907725110144364
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3895,2021-06-24,T1_3d_turn,3,3896,2021-06-25,5,0.010132270233331742,0.026269011693073496,-0.016136741459741755
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_1d_turn,1,3899,2021-06-30,1,0.004087791204708147,0.00039490907608463743,0.003692882128623509
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_1d_turn,1,3899,2021-06-30,2,0.008668616213323377,0.011878556596692125,-0.003209940383368748
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_1d_turn,1,3899,2021-06-30,3,0.0025227313418181296,0.01625180239302848,-0.013729071051210351
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_1d_turn,1,3899,2021-06-30,4,0.00571118345439392,0.01839615158623875,-0.012684968131844832
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_1d_turn,1,3899,2021-06-30,5,-0.001652077152763498,0.012245194578685448,-0.013897271731448946
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_2d_turn,2,3899,2021-06-30,1,0.004087791204708147,0.00039490907608463743,0.003692882128623509
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_2d_turn,2,3899,2021-06-30,2,0.008668616213323377,0.011878556596692125,-0.003209940383368748
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_2d_turn,2,3899,2021-06-30,3,0.0025227313418181296,0.01625180239302848,-0.013729071051210351
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_2d_turn,2,3899,2021-06-30,4,0.00571118345439392,0.01839615158623875,-0.012684968131844832
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_2d_turn,2,3899,2021-06-30,5,-0.001652077152763498,0.012245194578685448,-0.013897271731448946
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_3d_turn,3,3900,2021-07-01,1,0.004562175786560374,0.01147911431417925,-0.006916938527618877
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_3d_turn,3,3900,2021-07-01,2,-0.0015586882706861704,0.01585063375781104,-0.01740932202849721
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_3d_turn,3,3900,2021-07-01,3,0.0016167831776323638,0.01799413646234882,-0.016377353284716456
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_3d_turn,3,3900,2021-07-01,4,-0.005716500497018218,0.011845607564661575,-0.017562108061679793
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3897,2021-06-28,T1_3d_turn,3,3900,2021-07-01,5,0.006842928148199867,0.018163164531461717,-0.01132023638326185
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_1d_turn,1,3899,2021-06-30,1,0.004087791204708147,0.00039490907608463743,0.003692882128623509
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_1d_turn,1,3899,2021-06-30,2,0.008668616213323377,0.011878556596692125,-0.003209940383368748
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_1d_turn,1,3899,2021-06-30,3,0.0025227313418181296,0.01625180239302848,-0.013729071051210351
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_1d_turn,1,3899,2021-06-30,4,0.00571118345439392,0.01839615158623875,-0.012684968131844832
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_1d_turn,1,3899,2021-06-30,5,-0.001652077152763498,0.012245194578685448,-0.013897271731448946
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_2d_turn,2,3899,2021-06-30,1,0.004087791204708147,0.00039490907608463743,0.003692882128623509
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_2d_turn,2,3899,2021-06-30,2,0.008668616213323377,0.011878556596692125,-0.003209940383368748
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_2d_turn,2,3899,2021-06-30,3,0.0025227313418181296,0.01625180239302848,-0.013729071051210351
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_2d_turn,2,3899,2021-06-30,4,0.00571118345439392,0.01839615158623875,-0.012684968131844832
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_2d_turn,2,3899,2021-06-30,5,-0.001652077152763498,0.012245194578685448,-0.013897271731448946
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_3d_turn,3,3900,2021-07-01,1,0.004562175786560374,0.01147911431417925,-0.006916938527618877
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_3d_turn,3,3900,2021-07-01,2,-0.0015586882706861704,0.01585063375781104,-0.01740932202849721
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_3d_turn,3,3900,2021-07-01,3,0.0016167831776323638,0.01799413646234882,-0.016377353284716456
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_3d_turn,3,3900,2021-07-01,4,-0.005716500497018218,0.011845607564661575,-0.017562108061679793
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,3898,2021-06-29,T1_3d_turn,3,3900,2021-07-01,5,0.006842928148199867,0.018163164531461717,-0.01132023638326185
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,1,0.002974815836906286,-0.016965367717178825,0.01994018355408511
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,2,0.007853083091014623,-0.004762819651554562,0.012615902742569185
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,3,0.009221471694319527,-0.0009579207238323839,0.010179392418151911
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,4,0.014873602726104496,0.01592271862522976,-0.0010491158991252636
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,5,0.019186694993708286,0.02372901977243247,-0.004542324778724183
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,1,0.004863798349749704,0.012413141577003461,-0.0075493432272537575
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,2,0.006228128322644633,0.016283706054357028,-0.010055577731712395
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,3,0.011863495175867822,0.03345567415670314,-0.02159217898083532
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,4,0.016163794843915724,0.041396697688168116,-0.02523290284425239
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,5,0.009639048263932803,0.048965000195887676,-0.03932595193195487
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,1,-0.0021575776393151225,-0.0008848928810201162,-0.0012726847582950063
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,2,-0.00010282256419769098,0.003150724689982898,-0.0032535472541805888
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,3,-0.0034932209398435,0.01003504482092299,-0.013528265760766489
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,4,-0.004212494258131194,0.02326422668385497,-0.027476720941986166
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,5,-0.006292692465787675,0.028810554155344503,-0.03510324662113218
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,1,0.002059197954579206,0.004039191823092425,-0.001979993868513219
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,2,-0.0013385312856999398,0.010929609235347915,-0.012268140521047854
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,3,-0.002059359847574549,0.024170507875224567,-0.026229867722799116
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,4,-0.004144055948924086,0.029721747599226633,-0.03386580354815072
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,5,-0.0052252583184870804,0.03505693287857503,-0.04028219119706211
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,1,0.007529430056578468,-0.0077079386872328515,0.01523736874381132
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,2,0.00790035386454524,-0.010366548029353773,0.018266901893899012
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,3,0.014699734753112148,-0.02163316099945789,0.03633289575257004
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,4,0.0070763211695914485,-0.010444950012536092,0.01752127118212754
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,5,0.007642808292434022,-0.008401411540911785,0.016044219833345807
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,1,0.007529430056578468,-0.0077079386872328515,0.01523736874381132
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,2,0.00790035386454524,-0.010366548029353773,0.018266901893899012
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,3,0.014699734753112148,-0.02163316099945789,0.03633289575257004
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,4,0.0070763211695914485,-0.010444950012536092,0.01752127118212754
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,5,0.007642808292434022,-0.008401411540911785,0.016044219833345807
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,252,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
